resina_pct,pigmento_pct,solvente_pct,aditivo_pct,calidad_resina,tipo_pigmento,tipo_solvente,proveedor_aditivo,temperatura_mezcla_C,tiempo_mezcla_min,viscosidad_cp,brillo_unidades,poder_cubriente,resistencia_abrasion_ciclos,estabilidad_almacenamiento_dias,exito
44.079613322896144,20.46311250933478,28.92301064268221,6.534263525086864,Alta,Dióxido de Titanio,Agua,ProveedorC,50.9848898933147,35.88950380587212,1656.549750779015,90.451508473515,10,949.2201197750314,594.8794135338093,1
53.11482566221359,15.04772888750475,20.32521523817554,11.512230212106106,Alta,Dióxido de Titanio,Agua,ProveedorA,44.63446095939098,50.92001365158261,1019.6258067773243,84.59927214159045,8,789.404207815174,713.0882531929478,1
36.85954036337531,39.6217803236716,18.715498480905726,4.803180832047358,Alta,Óxido de Hierro,Mineral Spirits,ProveedorC,58.1850240681372,46.55367084120402,1961.412324054506,77.49547866794674,10,669.7531145657701,482.0236893410879,1
39.254197443232364,16.422946051907502,36.315623976497626,8.00723252836252,Alta,Dióxido de Titanio,Agua,ProveedorB,59.44699248295757,176.85324838767113,2497.15726121614,94.67343365441391,8,631.2685516845484,372.9123646488273,1
34.332972914481665,20.87402513805987,32.99369177530166,11.799310172156787,Media,Dióxido de Titanio,Agua,ProveedorC,29.182594295698152,75.77268437779304,2701.1358683886156,72.42750118740578,10,649.0195746074937,436.93726248902027,1
45.11678210482099,13.453681536647673,35.76373652655072,5.665799831980619,Media,Dióxido de Titanio,Acetona,ProveedorB,58.94911046161851,34.813364324296806,1004.4831556460363,91.54705270112319,8,704.2434180511492,470.52737288527294,1
57.096006950698374,15.923429791622237,25.873726049137673,1.1068372085417137,Alta,Dióxido de Titanio,Agua,ProveedorA,40.748614783554146,154.3260295814002,3207.8442508521416,76.94503604762858,9,894.6295917343192,355.9584425243372,0
47.246470701756834,19.1117558170379,26.638005659420365,7.003767821784892,Alta,Orgánico,Agua,ProveedorC,41.9512142351894,145.6963776520595,2924.495286706532,92.55167184661417,8,995.824877753805,608.910775674347,1
51.199750655972394,22.73949864383965,22.418253141846016,3.6424975583419594,Media,Óxido de Hierro,Mineral Spirits,ProveedorB,40.85945342107301,150.19798615764222,2659.8461169453367,93.58885889597757,10,941.9461249960393,591.081712935744,1
43.11515035785764,31.959536246826907,24.138095422386122,0.7872179729293183,Media,Dióxido de Titanio,Agua,ProveedorC,22.22399054471243,97.94437666986317,2380.6356309262046,93.6877290682646,9,841.9386710012064,680.7409382955427,1
53.12993035620303,6.891835122635187,29.507714733797428,10.470519787364333,Alta,Óxido de Hierro,Acetona,ProveedorC,54.85860301157035,171.4522666479327,2307.9379001680845,78.87626447226152,8,776.6266338346027,479.7148994942003,1
32.57977674415106,26.99311219504661,38.570335271858504,1.8567757889438343,Media,Óxido de Hierro,Agua,ProveedorD,27.594273751824264,51.73538355467747,1205.6428862557968,73.81939267953291,8,749.5681401532362,506.8401547284427,1
51.728449077512764,17.22902219212263,20.629693369022874,10.41283536134172,Media,Óxido de Hierro,Agua,ProveedorC,28.218023306608572,113.42748570422226,702.324688053935,61.946793743796654,5,232.94812178985657,190.88738363992604,0
32.35963486216371,15.69823311297483,47.36371778547458,4.578414239386879,Media,Dióxido de Titanio,Acetona,ProveedorD,37.86116269336198,50.98187207244035,2829.099456714108,86.1074420137158,8,632.3581030690918,373.79820124556954,1
42.06751867145614,23.49809350915595,26.97091133120067,7.463476488187239,Baja,Dióxido de Titanio,Acetona,ProveedorB,55.935969886046244,103.35075890369556,1913.9689315155779,76.99431840288634,10,759.9781889227361,558.3137645146055,1
53.67740542414117,14.282195725657399,24.059326212868832,7.981072637332605,Media,Dióxido de Titanio,Agua,ProveedorA,59.12583962425361,120.79300165206317,2415.919574024694,93.813740576876,10,650.8760839164379,369.378370666838,1
47.29258062515901,22.834802516526644,18.962213346713853,10.910403511600485,Media,Dióxido de Titanio,Acetona,ProveedorD,35.75706112052668,130.45438615135205,1759.734637922556,93.85884797691722,10,803.213811274406,568.3871785237006,1
28.654775854419356,36.114898118257216,29.609726084129395,5.620599943194031,Alta,Óxido de Hierro,Mineral Spirits,ProveedorB,51.614038469428536,165.64235774929827,2758.700605361463,80.68869339530522,9,681.5657867094096,511.934550561709,1
53.01630547333859,24.756572963563706,13.88724671930403,8.339874843793693,Media,Óxido de Hierro,Acetona,ProveedorB,50.81589065665334,119.09130516387614,1842.9007820006016,88.25775015203854,8,639.2217038007315,525.0227195374981,1
47.2531885393523,12.391481739030288,32.129820870352496,8.225508851264907,Alta,Óxido de Hierro,Agua,ProveedorB,37.03499457361635,97.47915508349507,1449.4383087100036,82.207965539114,10,823.6283843843095,594.077495351801,1
31.066766156588287,29.901999008742585,28.056077064276874,10.975157770392238,Baja,Dióxido de Titanio,Mineral Spirits,ProveedorC,28.593461548903658,37.53071942827539,1923.4680805870216,80.53593392764898,8,867.0220420156378,470.6062568057805,1
29.91257346994381,23.674616247343454,44.78248820889114,1.6303220738216118,Media,Orgánico,Xileno,ProveedorC,22.535479913207542,87.46016594442237,2857.4214347784846,88.8343321988423,9,706.2665564762646,382.3606416330674,1
39.815630384502434,37.522716102288264,19.54649363983666,3.11515987337266,Baja,Orgánico,Mineral Spirits,ProveedorC,47.69697999916232,75.88078229323173,3340.738054794678,42.61177397398724,1,865.1956421501699,576.8551702974685,0
36.20506266457678,30.252334129653285,22.304653783140637,11.237949422629308,Media,Óxido de Hierro,Agua,ProveedorA,54.746851184994256,74.71451871113128,2471.9316603886746,72.82843199506355,10,635.7357690092692,663.2656420561286,1
37.5903534337375,24.17720995906084,30.146966473659514,8.085470133542149,Alta,Óxido de Hierro,Agua,ProveedorA,39.666589892652155,52.02326499451299,2470.8367385230035,84.58970762207629,10,839.2925474107183,700.5434479859456,1
55.42428699834615,28.545858097652488,15.20039783327611,0.8294570707252538,Media,Dióxido de Titanio,Acetona,ProveedorB,42.90783962581023,95.51463288919156,1974.831551047223,88.56642467389082,8,804.3468314957966,617.9481203862305,1
51.18027654954014,16.47783634367214,27.067300521754632,5.274586585033078,Media,Dióxido de Titanio,Mineral Spirits,ProveedorD,25.65848538946078,133.26772146763778,1598.273099859314,40.86666322522359,9,447.064794319623,288.9172272705606,0
52.072853569306886,19.956790245415394,24.08133108639613,3.8890250988815884,Alta,Orgánico,Acetona,ProveedorA,31.028592370363846,147.9005569625229,4991.06890633518,75.51267490364398,5,862.7983137063436,283.35100249798336,0
35.19494933441034,26.82212287873707,30.95573935616438,7.027188430688193,Baja,Óxido de Hierro,Mineral Spirits,ProveedorC,50.399034824004445,38.296569056687034,1305.121077623727,72.84748143013651,8,830.2523293324676,572.5176822885932,1
58.54569997913305,12.561899844351482,21.675356218398438,7.217043958117042,Baja,Orgánico,Acetona,ProveedorC,20.070469540587137,101.84402342443987,2964.5254896259844,81.51779761112385,10,671.5166915321743,416.1579086420224,1
29.29692582922315,27.378204025480557,37.73124509446907,5.593625050827231,Alta,Óxido de Hierro,Agua,ProveedorB,31.826296291666523,172.02900866510186,1049.0861350046878,84.89403117860599,10,844.4221094196963,441.7927755044226,1
44.826145811153665,10.662586110313352,37.20393600803235,7.307332070500629,Media,Orgánico,Agua,ProveedorD,48.81690796935771,83.54780067724838,2421.550891814336,90.11528528160157,10,884.7345111214106,581.7400111926206,1
41.99957810275776,32.00034195603168,21.49991444103215,4.500165500178417,Baja,Dióxido de Titanio,Acetona,ProveedorA,20.912335615244654,122.20404566527077,1327.349610468764,75.5055298711549,8,761.5380892646502,641.2080723560096,1
40.694678388993644,18.8495065269723,34.071298421980764,6.384516662053295,Media,Dióxido de Titanio,Agua,ProveedorA,38.34176552976024,49.80386516012523,1718.2418527824702,78.07701863113763,10,784.4833900514564,590.2722977986612,1
44.41637571035441,6.230855023491485,45.63294611493351,3.7198231512205937,Alta,Óxido de Hierro,Agua,ProveedorC,42.73235854463017,59.615623921124154,2285.218707505437,31.72816887213167,10,269.35657109111685,112.37390234177595,0
41.20206979766034,17.174442429315604,32.94687287820224,8.676614894821812,Alta,Óxido de Hierro,Agua,ProveedorC,53.97020520905241,163.26460448043474,2980.3675408617846,72.59695511196627,10,892.712624918838,562.4887350141362,1
41.315239344953355,24.630366227375397,28.06307925859767,5.991315169073575,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorC,31.36944340934847,168.5302773712863,2754.0665222614916,78.30530131758273,10,705.9976537861013,617.2029709407182,1
51.017945053337456,23.371198953039777,24.573246199482053,1.0376097941407136,Baja,Óxido de Hierro,Acetona,ProveedorA,23.764104836544195,81.33629131211393,1673.8069642039204,70.53127665933087,6,840.2809634844406,200.926313668508,0
65.4225156786485,10.751547823442491,18.95242461215408,4.873511885754945,Alta,Dióxido de Titanio,Agua,ProveedorC,45.180080081289056,71.06704829529579,2133.8365227809736,88.08681671720394,9,782.9108517061161,562.0128190273589,1
38.38978831773179,12.894076152920794,36.8330053382245,11.88313019112292,Media,Óxido de Hierro,Agua,ProveedorB,23.284260050775835,150.62367342216538,3516.109338247668,46.3491906682021,2,634.2269364882133,194.51264134261794,0
52.337062946986215,18.641135939905435,17.463649272238058,11.558151840870282,Alta,Óxido de Hierro,Mineral Spirits,ProveedorB,47.80810881829539,126.16090134632135,2158.9660152127894,76.20724584875245,9,754.6290282595803,404.59042611612017,1
45.0436083382145,11.807103993236137,37.23870232409709,5.910585344452271,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorA,36.55937278385238,55.428054490953116,1929.6553387098102,76.37417351440499,9,624.7387114573022,369.0559315263034,1
40.282716556842175,24.2442130313367,33.44259661469817,2.030473797122976,Media,Dióxido de Titanio,Xileno,ProveedorD,56.053695948787684,79.23364935962567,1969.4831922636613,88.90824526735699,10,602.3744609286972,683.9553008954706,1
53.6482942305049,22.932017479471252,18.433215934326906,4.986472355696924,Media,Óxido de Hierro,Xileno,ProveedorC,50.08951842722177,78.55915521864162,1059.1805895891105,80.10423730625949,10,855.7929587603638,615.0112088247955,1
40.04570834618455,21.064403140476635,34.462858047805746,4.427030465533077,Media,Dióxido de Titanio,Agua,ProveedorB,42.62357532934346,139.1600266986473,2220.7163746709903,84.02817214825382,9,669.7089852355493,517.4385551754096,1
42.23563099932995,13.278566187502856,42.4256117725906,2.0601910405765804,Baja,Dióxido de Titanio,Acetona,ProveedorA,39.20829779417417,153.07566012676807,1953.979059128444,85.33835938465089,10,923.4123799543737,695.8658392889454,1
64.85198582674072,19.118977004019065,14.297364645075234,1.7316725241649782,Alta,Dióxido de Titanio,Acetona,ProveedorA,21.60925446867143,50.102725777881176,1330.41075412824,91.47142894049864,9,774.6400445094772,511.95676976092756,1
49.789732549312305,5.403772674967143,41.09226241252814,3.7142323631924254,Baja,Óxido de Hierro,Agua,ProveedorB,31.928320858927492,82.73833412206032,3893.413459124518,28.051365124676494,3,895.2781612577056,519.8663624348767,0
35.435482844065696,10.753451467806324,49.946435173820724,3.864630514307251,Media,Dióxido de Titanio,Agua,ProveedorB,38.33476340635245,167.02923108740646,2074.9689104639656,79.88383153581498,10,678.7277638400147,646.6686449585889,1
36.60253444166683,25.301196370071416,35.74039113652016,2.355878051741579,Alta,Orgánico,Xileno,ProveedorA,53.480611000590585,124.83213769610131,2019.152796259501,73.57205682486676,10,821.1509530922248,587.3784879184085,1
45.24242630727046,23.203920079977625,30.4030819147048,1.1505716980470955,Media,Dióxido de Titanio,Mineral Spirits,ProveedorB,35.88570347165323,87.46199731519334,761.9041083942864,49.89066631172787,5,224.66865342093254,166.4897375666484,0
40.452818273764166,27.290485967537272,29.809497315413974,2.447198443284592,Baja,Dióxido de Titanio,Mineral Spirits,ProveedorB,33.8765338583669,89.63608783256413,1942.7582758265899,71.64663897419013,8,858.3184008023578,505.7853376707418,1
37.828687938900856,23.92839492711739,34.409754129537035,3.8331630044447196,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorC,41.56249941301557,74.85731902756382,1304.8904189187854,83.68834469148979,8,862.5871236153631,654.6907528347376,1
38.296060351806936,23.15198196564621,33.1268548042358,5.425102878311066,Media,Orgánico,Agua,ProveedorD,43.72665786281199,53.525037181077536,1826.0025885771845,80.78772147530269,9,993.5235355200546,685.5061333449414,1
46.75323660495068,7.664581173956318,42.37541549540094,3.206766725692068,Alta,Dióxido de Titanio,Xileno,ProveedorD,40.260931223522505,156.44678932585305,2736.1585162382266,86.10315236318574,10,741.3781310349661,368.442478967326,1
43.123102988396596,14.373137553918625,35.71018211746543,6.79357734021935,Alta,Orgánico,Acetona,ProveedorB,21.385277818777833,125.16089090012777,3726.645968867515,20.080780502165688,7,245.96492447105112,503.28805439971677,0
35.452682614780805,22.922725575010453,37.79011920156358,3.834472608645176,Media,Orgánico,Acetona,ProveedorC,26.375562450403297,125.29343764295483,1645.19895884361,91.7158386638672,10,878.4085123679015,561.4702336107642,1
56.346299020144066,14.313882506331083,22.32162653756236,7.018191935962484,Baja,Óxido de Hierro,Acetona,ProveedorA,45.670370876480746,92.81674905161896,1902.1325041705409,90.49751485675206,9,721.0483949602432,575.6172332301553,1
51.46871643960951,24.77309097686226,13.042119029697021,10.716073553831201,Baja,Dióxido de Titanio,Acetona,ProveedorB,53.47780019405415,73.46844658763865,2906.342216457285,83.27566144388418,9,625.4970579517476,671.2958192431468,1
44.33344362425374,36.47617068739019,17.503390173674795,1.6869955146812783,Media,Dióxido de Titanio,Agua,ProveedorD,25.30514569070778,94.42075547691269,2231.85434612038,82.90193437787914,10,714.1902562587062,373.84769064691466,1
47.12738912634495,21.486186370508438,30.142839309245407,1.2435851939012135,Media,Óxido de Hierro,Xileno,ProveedorD,55.33849875977493,101.87921999038842,2363.2725811673254,87.73704757104024,10,946.2153932380338,681.3004344659414,1
29.453651212852815,27.013529733618853,40.47691239900407,3.055906654524258,Baja,Orgánico,Acetona,ProveedorC,41.879458331468825,115.68415851663924,1008.9130181376289,70.8921433361426,10,880.4496250801262,444.3151680474257,1
51.43999374865209,21.309837833993537,26.28465245364449,0.9655159637098898,Baja,Orgánico,Agua,ProveedorD,50.61239398121453,70.66490787196574,1739.8338407885865,70.16325381470959,10,642.84885303282,515.6338358406193,1
41.31766367586728,32.200550757572785,22.3498048880695,4.1319806784904305,Media,Dióxido de Titanio,Xileno,ProveedorA,46.942812240047424,148.3879948081506,2522.0147810646445,79.06393330531935,8,935.3062421799824,686.2413684032206,1
43.776302323811464,10.61809940636063,41.16779479225886,4.437803477569051,Media,Orgánico,Xileno,ProveedorA,32.48802558040664,140.1267551906565,2621.9557837836765,78.26311609894923,8,707.6261884875507,374.4249220477838,1
37.99085642615566,29.86342062346851,29.12540277631558,3.0203201740602483,Alta,Dióxido de Titanio,Xileno,ProveedorB,53.514680403272884,68.1698394049105,2130.276227697232,90.07676212300895,10,960.0030049840154,601.6604683364217,1
33.34607977706643,30.727854354273564,27.413697211568046,8.512368657091955,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorC,25.1644773461356,104.15032500507758,1000.6484497822493,94.82411115126567,8,648.9996160068273,619.9395232429844,1
45.57520256539597,22.392909501386754,26.451013858155132,5.580874075062137,Media,Dióxido de Titanio,Mineral Spirits,ProveedorA,50.322052561062044,78.06681899922239,2405.262078063375,84.28499638847049,9,674.446007402017,586.9366564380748,1
43.72653551369907,25.176377236535796,25.342727464247556,5.754359785517568,Media,Dióxido de Titanio,Agua,ProveedorB,59.88298307039463,54.23677552308116,4206.852540722804,63.90720595974877,1,780.2575621430647,613.9881235683267,0
41.072944354859295,23.508077174523105,30.09996159257185,5.319016878045751,Media,Óxido de Hierro,Agua,ProveedorA,20.948654014390936,81.26494888327642,1856.8267733179648,82.5743124095496,9,999.2677485296576,549.3083373244924,1
27.938929342574408,26.893810487221725,37.86800345568302,7.299256714520835,Alta,Dióxido de Titanio,Agua,ProveedorB,43.698251356203016,134.3304055187287,1529.5314538712435,78.67174590383566,8,947.2510842011318,471.86770324388306,1
33.462055998727365,13.227253968160605,48.615523151609494,4.695166881502544,Media,Orgánico,Acetona,ProveedorB,33.07580222128061,154.26218992539646,2610.020948512747,90.547073052788,10,698.736659994295,391.899477400171,1
47.270395636521286,20.198434140127155,22.524937115305647,10.0062331080459,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorA,51.68008000134678,141.0044180702361,2394.907669446161,80.92251692653194,9,675.7561265199143,264.60759157273685,0
36.99685924509086,30.27972300142654,24.23211999041774,8.491297763064841,Baja,Óxido de Hierro,Agua,ProveedorC,42.609317600736496,99.08533109357828,2074.2734999102895,77.85232989558934,8,794.1949103300408,523.6555787302923,1
55.23984971328909,15.17178273401934,18.851696752474474,10.7366708002171,Media,Dióxido de Titanio,Xileno,ProveedorA,37.78778970737677,55.02026263748189,1644.5095443454125,94.08986203662526,8,801.5452580959175,508.4401625861341,1
41.11828188748515,24.486004343780873,29.215613959274002,5.180099809459988,Alta,Dióxido de Titanio,Xileno,ProveedorC,21.474193798837135,158.86840563989415,2517.6964321021596,86.18701236969594,9,972.6415113794332,460.3903046674856,1
31.79126188418713,19.25758273128212,45.35603926119541,3.595116123335349,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorB,41.24170131605617,79.44262012651437,2086.9333005071176,84.50130474665141,8,630.820413196863,372.68123284648954,1
43.023850357856034,17.628084926629604,32.72297785135096,6.625086864163386,Media,Óxido de Hierro,Agua,ProveedorA,33.010380901973505,133.81549829358292,2244.9819072331347,85.33011843050234,8,658.1898286973276,569.4102886869007,1
67.50154163737706,9.798585196208531,22.032030199259296,0.6678429671551195,Baja,Orgánico,Xileno,ProveedorD,57.49904134055782,88.51379709884503,1883.1093088893274,83.80397756712745,9,826.457960501334,367.30015399991777,1
43.600368368743524,19.38691837765868,34.054051851541196,2.958661402056599,Media,Dióxido de Titanio,Mineral Spirits,ProveedorA,48.07441241693766,58.42819224049899,1610.0131772513657,72.90923677229031,10,878.0707809930066,640.6954219435729,1
49.91514345449072,31.158708585253574,16.64915468698802,2.276993273267692,Media,Dióxido de Titanio,Mineral Spirits,ProveedorA,43.97553955572582,174.8291570340499,1730.0409479627156,82.23350898985628,10,701.2494372792693,457.74233153464314,1
41.02921138706357,25.904642434776413,29.77841985202757,3.287726326132451,Baja,Óxido de Hierro,Mineral Spirits,ProveedorB,37.77898602483794,128.4306891820874,1478.935841801389,90.11259432517575,9,742.1197196908942,691.900741428283,1
36.50071733861905,5.689306808227778,51.23867754359123,6.571298309561942,Alta,Óxido de Hierro,Mineral Spirits,ProveedorB,38.93668418855121,116.16904652156974,1449.5088074008986,81.79316139741803,10,849.0574998697242,440.11992292306167,1
49.700595682746425,10.041902520908591,32.82204423230567,7.435457564039326,Media,Óxido de Hierro,Acetona,ProveedorD,48.47501247098205,132.5479520922325,2353.0652114013305,81.40373375823448,10,723.5342560985413,452.1654945815704,1
38.534551860188934,12.221721563895887,45.49822315333961,3.7455034225755703,Alta,Orgánico,Agua,ProveedorA,34.13131371832772,30.67742839097132,2859.3828458004937,91.77099190999299,10,873.8437576667568,635.4076136677529,1
44.79017284940588,25.00391302367884,27.62778472923209,2.5781293976831874,Alta,Óxido de Hierro,Agua,ProveedorA,27.321538988155435,47.50892235720983,1808.3052001604055,93.0762644496088,8,721.6627076981752,430.07643258258315,1
45.163920955255534,19.03188231257247,31.236944155634998,4.5672525765369825,Alta,Orgánico,Acetona,ProveedorA,57.880861929620444,49.666102186247784,2809.809042025531,57.76573858048643,1,451.7388301286038,499.42252096373664,0
46.68745024512716,32.37372424250067,16.770800641826774,4.168024870545412,Alta,Dióxido de Titanio,Xileno,ProveedorB,31.3136438493883,52.491693343147105,2001.134764099539,73.01296164602397,9,954.6713483220515,464.2530923347212,1
31.36581392220946,26.29043054742361,33.920266201613266,8.423489328753659,Alta,Orgánico,Agua,ProveedorB,31.902695046019595,135.76265681230697,2101.649248091224,94.64076586729271,4,720.9279917465933,528.6709376678809,0
39.25712941543206,26.05042182848521,33.055565418616986,1.6368833374657263,Alta,Dióxido de Titanio,Agua,ProveedorC,38.29686197047472,144.94672616271401,1862.4142250237473,93.97379042634378,8,747.7120093906722,704.3221442517392,1
50.66244152319596,18.790101463239782,26.283358152907592,4.264098860656665,Media,Óxido de Hierro,Acetona,ProveedorD,44.72720116644744,118.1671112943759,2690.1303862545647,84.77796142615887,8,669.6064188967594,387.1143700479517,1
48.38534280754126,19.975147356321756,30.351822917740645,1.2876869183963393,Alta,Dióxido de Titanio,Mineral Spirits,ProveedorA,38.57711900582823,166.8980735383908,1391.443912092828,78.29419058205332,8,673.8562273761969,395.7603237024019,1
45.60635062283826,11.16740192318992,37.95006437013974,5.276183083832075,Alta,Dióxido de Titanio,Acetona,ProveedorA,57.588950056593205,30.695643552974534,4801.640040253107,72.52693520388922,9,627.2573094452345,409.21469614763686,0
51.48485110596977,16.434860879963015,28.877856885727944,3.202431128339279,Alta,Óxido de Hierro,Acetona,ProveedorA,59.85731538662984,160.1799600198894,1838.4900747355,77.84409784297156,5,616.2150879546148,678.9047643451402,0
36.14757961984449,24.43678788402814,34.90603545335717,4.5095970427701975,Media,Dióxido de Titanio,Agua,ProveedorB,40.659142382592655,76.46746334584586,2731.617017823658,74.05155003028662,10,675.7538147838815,387.9711883897118,1
28.951679730055456,29.31477416126184,38.19627144135383,3.537274667328864,Media,Orgánico,Mineral Spirits,ProveedorB,28.131543646352025,84.09532812850219,668.8733690666859,83.66340711074699,1,483.86080591577206,217.85681308089295,0
