resina_pct,pigmento_pct,solvente_pct,aditivo_pct,temperatura_mezcla_C,tiempo_mezcla_min,viscosidad_cp,brillo_unidades,poder_cubriente,resistencia_abrasion_ciclos,estabilidad_almacenamiento_dias,calidad_resina_Alta,calidad_resina_Baja,calidad_resina_Media,tipo_pigmento_Dióxido de Titanio,tipo_pigmento_Orgánico,tipo_pigmento_Óxido de Hierro,tipo_solvente_Acetona,tipo_solvente_Agua,tipo_solvente_Mineral Spirits,tipo_solvente_Xileno,proveedor_aditivo_ProveedorA,proveedor_aditivo_ProveedorB,proveedor_aditivo_ProveedorC,proveedor_aditivo_ProveedorD
0.04225136455735359,-0.5108632705091888,0.5825288615350632,-0.6206953326764779,1.636759868513359,-1.4978712347245298,0.428683969781514,-0.14027079860638814,-0.0692987664673904,-0.4059534158097965,0.34278934744901096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.9357338881580843,-1.6790465006636401,0.07981156451142374,-1.6331974536999467,-1.25532139756154,0.15131840757104592,-0.9264974868397243,-0.21027272328468508,0.38721484662477385,0.1458699233212872,0.6709587853497421,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4671749568735397,-0.6243446741076617,1.9319681752659776,-0.031303331586603866,0.6824756335189089,-0.8984412252537649,0.2143689035807498,-1.2441312130181086,-0.0692987664673904,-3.216486202641646,0.480462581516679,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2912965587036026,0.9197876643979975,-1.5313035665317165,1.548351009946224,0.8150473901145475,-0.07949071933146104,-1.280330965817581,0.01786445929992521,0.8437284597169381,-1.5285997556331206,1.4518929444560587,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0517919365386101,0.08641774112135521,1.3266792191045926,-1.2924197386029879,0.8515954099705263,1.6121610633908938,1.5057863543687302,-2.233167017423673,-1.4388396057438833,-3.2528755189375484,-1.3053307844875597,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3771258058637388,-0.750182163503513,1.8377694010339798,0.34013597958729375,1.1475475134024666,-0.3161909850899311,-0.8073959843499482,-3.2005880096895614,-0.0692987664673904,-1.4283331364484666,0.8872043770482206,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2000899282267101,-1.09386944539838,-0.5706648699599738,1.1399924199555445,-1.25795096200366,-1.1178620908480823,-0.14251914110296213,0.9635013885868555,0.8437284597169381,0.22899227624672538,1.3491446858751148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.0013217180517685694,-1.270943797891656,1.3016805629048513,-0.7386197309414395,1.3066819825404028,-0.5198755489674203,2.177739771959808,1.1443675672743803,-0.9823259926517189,-1.1369981475756938,0.49958745512397595,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3827429138273757,0.41954371364928983,0.6523348127126638,1.0002447992713042,-0.3282447358149132,-0.6982833843029999,2.6191471827790083,-0.8008144405649201,-2.351866831928212,-1.2555669167920291,-1.7796056488679706,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4298053308878311,1.2596675724920887,-1.4317743658825364,-0.12898449747051285,1.3083184456672845,-0.5704720348702835,-1.1226215246700657,-0.08476600830250106,0.38721484662477385,0.4588218603482679,1.1019989331988873,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.076684893323241,-0.7805776485830882,-1.870720796640115,-1.2859460746079796,-0.09019388108368699,-0.6704693983756481,-0.7402093381270554,0.41817449845998644,0.38721484662477385,-0.7065221983722576,0.3088576938360647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6540466948461324,1.8090755215257586,-1.2713407828942498,1.1886931511319012,-0.11403621130673215,-0.9932655113396154,0.9490006324316045,0.5153291173568165,-1.4388396057438833,0.37455915223920216,-0.6475476780509696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6264452469022975,-1.8695810153750165,2.2785321284395246,-0.3409315182470358,1.5333831804980012,-0.04930071310252327,0.24314464968662738,0.513979318306736,0.8437284597169381,0.617090211205857,-0.8136457153846817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.07366385140243262,1.6382587482850395,-1.126233771163035,-1.0556970117509834,-0.6609892940115735,1.0515928368226781,0.4176624907310401,0.06775983999570177,-0.0692987664673904,0.35354957927124653,1.4476164322772962,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9692900247428767,-1.7671302415833694,1.9461443139251597,1.5113125192331125,-0.2298227772415604,-0.5021828783853981,0.11251117940108059,0.8261681414198727,-0.0692987664673904,-0.4701810977619691,-0.828042800833679,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.22919285296992029,-0.5918979573109617,0.3648560874342165,-0.27026265049916864,1.013667318986816,-0.6091556781727574,0.2519527994551211,-0.20958245149501267,0.38721484662477385,1.2714885439387629,1.2977398282379256,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.24603534872742522,0.2817490612348263,0.12369419493871477,-0.4124618749658577,-1.1991212233812572,-0.6972609544165935,0.6031976809988598,0.15304474071911328,0.8437284597169381,1.031741255757104,1.124861581258096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0571598365927153,-0.9419717021000535,2.0439747674033404,-0.789023647968095,-0.6764556863076766,1.698234562403085,0.4898775101367573,1.0337497540970122,-0.0692987664673904,0.708995382157681,1.1595678320301752,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.698636267130709,-0.3620447186111939,0.8887221107924248,0.26311435725744314,0.6357102892273794,0.570639422152266,0.10835183812683634,0.30878498953685346,0.8437284597169381,-0.4550778955956634,1.1146864732352724,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0111874760050896,0.19900184016184813,1.0858618276322878,-0.9452942790927277,-1.333349488807858,1.370492564502119,0.09997824024739042,-2.498837196363721,-0.5258123795595546,-2.293122406019629,1.1179461747666901,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5333990260515645,0.4245476639023205,-0.09521486428420697,0.7912576680382268,-1.624610840035574,0.41535041623301455,-0.9942920744682087,0.1914894587017504,0.38721484662477385,1.3234408776548279,-0.6770621321302859,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8358202930506913,-0.5602604946129961,-0.5422124317429704,0.7120103873130523,-0.8727354131513329,1.2697579334837528,-0.2967796745813068,-0.02091694270037446,0.8437284597169381,0.4606237737306944,0.9712081153832127,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6904062774588007,-1.3708947497962618,0.7515357101077075,-0.8146389252250748,0.04768824919912482,-1.1524517625353965,-0.8398033660004198,0.7484786318861578,-0.0692987664673904,-0.3389754267079261,-0.6535356840141414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3368184451565184,0.29665060839493196,-1.6623694416342567,0.45504807516397044,-0.8061971752504016,1.6720503713618615,0.38021925169746673,-0.1693047276515611,-0.0692987664673904,0.9963938989696236,0.4681862502092534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.7535620135110173,1.164598286633806,0.4461863344198554,0.7744111413931986,-0.9877474139188906,-0.7681912821140263,-0.1869263294672894,-2.9714079410297125,-1.4388396057438833,-2.7438030121278234,-1.71007273184032,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7515317008922732,-0.6275841875321274,0.28491131251704205,-1.5226137268571562,1.3420420035815348,-0.4117747749424953,-0.5772777905939561,-0.015283343213244075,0.38721484662477385,1.247555433756766,0.2934503212912184,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7935668703035075,-0.9142331635420061,1.2983204859884276,0.7377325190200679,-0.3977426967033292,-0.574003908807066,-0.054628430732174015,0.800417289103807,0.8437284597169381,-0.33169229871008055,0.6056729414645943,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.153759749285626,-0.5082878175398982,-0.17626726166887952,-1.5940440262984599,-1.7218624012071402,-0.7288259132589804,0.28583999173319896,0.9868336607687548,0.8437284597169381,0.6790991773360814,-2.2258984351838356,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.2996888874865555,1.2025820198495454,-0.051358752822692734,0.8838079342210461,-0.8855867906179622,0.7040444776119587,0.3615600941308442,0.5032716070784508,0.8437284597169381,-0.45376235377264496,-0.6680263338715221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.661828372833251,-0.6291084836667388,1.6185575999824275,-1.4837969367275465,-0.751351938380839,1.6698630305414002,-0.4664359830189091,-0.23759717211916667,0.38721484662477385,0.21062522352259552,-0.9791881241264927,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9205618487944177,-0.6419492998628294,1.8098998977007243,-1.2714187255513123,1.303310714847889,-0.25128237316793994,-0.11062316037109776,0.9686881057215021,0.38721484662477385,0.6836671546254731,0.9158541219161995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6581622368024643,1.6865324309823575,-1.1792508980210472,1.2379585083973967,0.3388420300802963,-0.5969632819482371,-0.11301441830768216,-0.20291397521235913,0.38721484662477385,0.13170775311521793,0.1079523730543749,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.18008527508367075,-0.9020379174099229,1.2941665185807019,-1.1715246773707282,-0.09294410142768515,1.1270958109366653,-0.2637745650405546,0.5234113633972909,0.8437284597169381,0.9390439067477256,1.3399051757392906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5775602888062559,0.35580943524953523,0.8693624412907185,1.0716412234591943,-1.6730173000087591,0.07822935520653587,0.24435831227305185,0.9523749834543301,0.38721484662477385,0.4001328536392401,0.5370741284627317,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3225175305286853,-1.4340262677398279,1.3578984556528206,0.5140810284693755,-0.9205070235454885,-0.8646911760545857,-0.9567468381579026,-1.728130206274104,-1.4388396057438833,0.2504427891283896,-2.1917532712544134,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.6944465991416289,0.19958875312591398,1.4151784148553277,0.09110482081537472,-1.3149342490269116,1.5191922257298986,-0.3402301480800962,-0.22679093883663715,0.38721484662477385,-0.2073538671054402,-0.21957249165882997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6481992100118728,0.4611009205705652,-1.0172860500280658,0.03789159035332755,1.571268827482072,-1.143504589345834,2.599727503710073,-2.5121310241925494,-3.26489405811254,-2.701130968148074,-1.7818232381043313,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.18719391264154478,0.5344593908274354,-0.6057791602993927,1.0779085583086594,0.9648498249933994,-0.66738050239956,-1.1228714931182353,0.5213065928004936,-0.0692987664673904,-0.5670735606691292,-0.827056108013402,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1024050936382765,1.4539981023956785,0.2514828860104003,-1.3911762979727025,1.327456986203074,-0.17896898210485904,1.358971002635435,-3.0425051706634645,0.8437284597169381,-2.523409568426092,-1.1420254827331298,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.08405416627587974,-1.5116264252917038,1.3210665038337335,0.11091298306128096,0.6465473240939987,-0.8235469544934936,-0.867362998529928,0.09328502602594807,0.8437284597169381,-0.1327895152251285,1.0563690753996364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.17360168114300095,-1.133132362569734,0.8030514853591563,-0.03931996175014922,0.43925901916483845,0.4323087920448896,-1.5965764854741895,-2.4110906106951586,-3.26489405811254,0.8885478591044413,-1.9686419698634645,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6212526818498637,1.019649676004964,-1.6467301635901281,0.6330888853166959,0.6999361221975914,0.1251723574964985,-1.33788644351833,0.5098677387229024,0.8437284597169381,-0.04426684036289087,1.1628674123250593,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.36767991861413446,0.3832640189981167,-0.09019274417573733,0.3773971448186982,-0.894910620178742,-0.9421431621104966,0.7251491816695099,0.5224545959537155,0.38721484662477385,0.05985644329839118,0.7521992189260848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7786859040933883,-0.3046542434157312,0.5319821846190856,1.5079520452028945,1.236079767377602,0.8836347968229964,-1.0753803026098059,-3.1780479642332438,-1.4388396057438833,-1.5240021531191383,-2.6689861275334335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1325660331385559,-1.201489730346228,0.7418812136785328,0.4718640535256571,1.2229868527751466,0.9740873516024059,0.1274586091392348,-2.842390087106612,-2.8083804450203758,1.1517597786630693,-0.053372572648410777,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6574891620594538,-0.8818538159734183,-0.6932334770762523,-0.45102676477250286,-1.3150393942313097,1.6019748156274811,0.7131232451215873,-0.12650252548608584,0.38721484662477385,0.8905402197265263,0.07193963512374764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3425397217625146,0.41303700269973515,0.050802676170075,-0.2378909927647196,0.7114381959475284,-0.48175953567321667,-0.10417174616313968,0.4271798881626723,0.38721484662477385,-0.24816752688386653,-0.06352171696703364,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4881233676800871,-0.6008930166924428,-1.4482904206800364,1.74783431833431,-0.05618571286811347,-0.35463628948337655,-0.021981135980541182,1.006535580947057,0.38721484662477385,-0.29451436970350847,0.7551338579431184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8455508607072183,0.9933516726294532,-1.321117645946444,-1.0401557792094893,-0.650304737242204,1.4431694563798507,-0.5257285170811545,0.739563122428471,0.8437284597169381,-0.356241665510375,-0.08699763620562027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2490536820100884,-0.8347536987553762,-1.4170417884688458,-0.057980024895519094,1.5671463802350456,1.3635951917096907,-0.6508299602044684,0.43045832723447297,-0.0692987664673904,-0.6346807878858933,-0.7747328806379201,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5504218648277139,0.7763043876397764,-1.3693305196674086,0.6178222915737769,1.2998647110800412,-0.2009034858324259,0.7388671284603533,0.5045370854430525,-0.0692987664673904,-0.07921548247322131,0.7542177078257318,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.6643277426719467,-0.4262786006574705,-1.6938080181709327,-1.5566822932512454,0.9487623644541735,-1.1933399942083227,0.5751908721412723,0.4889461823457766,-1.4388396057438833,-0.730735601274294,-1.1062108251393417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
